Order_Id,User_Id,Brand_Id,Product_Id,Order Date ,Quantities Sold,Total Order Price
O28307,u18732,B7,P431,11/3/2019,1,$18.48
O28308,u19679,B7,P441,3/31/2019,10,$273.62
O28309,u1449,B7,P483,7/16/2019,9,$209.06
O28310,u46008,B7,P478,12/11/2019,12,$397.38
O28311,u5172,B7,P465,3/22/2019,14,$349.11
O28312,u24096,B7,P432,8/8/2019,5,$86.46
O28313,u1049,B7,P436,12/4/2019,11,$474.18
O28314,u39069,B7,P434,6/6/2019,6,$90.16
O28315,u2892,B7,P418,2/20/2019,2,$32.71
O28316,u18623,B7,P476,10/25/2019,2,$81.48
O28317,u11149,B7,P424,5/8/2019,10,$531.74
O28318,u38417,B7,P423,12/24/2019,12,$490.10
O28319,u11654,B7,P446,1/21/2019,12,$85.10
O28320,u27477,B7,P405,12/25/2019,14,$307.87
O28321,u36869,B7,P420,2/17/2019,7,$63.11
O28322,u28392,B7,P419,3/28/2019,14,$182.59
O28323,u46988,B7,P461,10/21/2019,13,$172.12
O28324,u44970,B7,P437,1/20/2019,5,$120.09
O28325,u37243,B7,P450,4/1/2019,8,$114.05
O28326,u13976,B7,P436,11/17/2019,8,$344.86
O28327,u37653,B7,P472,3/3/2019,2,$67.87
O28328,u28283,B7,P420,3/8/2019,5,$45.08
O28329,u29938,B7,P459,10/21/2019,6,$309.35
O28330,u33745,B7,P461,7/16/2019,11,$145.64
O28331,u39111,B7,P419,3/20/2019,1,$13.04
O28332,u8607,B7,P471,4/5/2019,11,$532.16
O28333,u41118,B7,P448,6/13/2019,1,$37.50
O28334,u31406,B7,P464,1/3/2019,12,$97.99
O28335,u2530,B7,P481,5/18/2019,9,$278.39
O28336,u14886,B7,P459,6/6/2019,6,$309.35
O28337,u49540,B7,P464,9/14/2019,11,$89.82
O28338,u124,B7,P416,11/21/2019,4,$34.72
O28339,u5254,B7,P480,7/16/2019,11,$241.21
O28340,u7201,B7,P421,9/26/2019,2,$20.21
O28341,u41195,B7,P413,10/4/2019,14,$635.63
O28342,u48624,B7,P413,10/29/2019,7,$317.81
O28343,u29202,B7,P453,8/18/2019,12,$264.96
O28344,u46132,B7,P423,7/19/2019,2,$81.68
O28345,u47134,B7,P462,7/13/2019,5,$84.79
O28346,u24458,B7,P439,12/15/2019,10,$163.59
O28347,u18244,B7,P414,10/21/2019,5,$111.85
O28348,u30414,B7,P449,7/21/2019,2,$25.68
O28349,u32438,B7,P455,10/5/2019,6,$288.87
O28350,u17742,B7,P432,1/21/2019,5,$86.46
O28351,u4233,B7,P458,10/30/2019,14,$231.17
O28352,u17600,B7,P425,8/10/2019,5,$104.33
O28353,u38759,B7,P435,7/10/2019,10,$331.00
O28354,u8190,B7,P478,4/16/2019,1,$33.11
O28355,u14099,B7,P425,2/17/2019,6,$125.20
O28356,u1538,B7,P421,6/5/2019,9,$90.97
O28357,u6309,B7,P406,9/17/2019,4,$61.29
O28358,u9330,B7,P414,11/11/2019,7,$156.59
O28359,u7149,B7,P455,12/15/2019,13,$625.87
O28360,u6018,B7,P429,7/30/2019,12,$256.90
O28361,u13752,B7,P464,1/10/2019,13,$106.16
O28362,u6406,B7,P444,5/24/2019,6,$246.24
O28363,u42569,B7,P420,2/8/2019,12,$108.19
O28364,u16138,B7,P459,10/13/2019,14,$721.81
O28365,u26042,B7,P483,7/12/2019,9,$209.06
O28366,u28665,B7,P411,11/26/2019,9,$207.34
O28367,u42013,B7,P407,1/23/2019,13,$279.16
O28368,u7643,B7,P467,8/14/2019,6,$142.10
O28369,u30933,B7,P451,1/7/2019,9,$475.56
O28370,u42488,B7,P413,7/23/2019,12,$544.82
O28371,u41112,B7,P458,8/28/2019,2,$33.02
O28372,u49762,B7,P444,4/20/2019,3,$123.12
O28373,u24635,B7,P459,5/31/2019,13,$670.25
O28374,u49130,B7,P428,5/30/2019,3,$42.62
O28375,u16755,B7,P455,2/6/2019,15,$722.16
O28376,u48946,B7,P479,12/27/2019,14,$287.57
O28377,u25865,B7,P431,10/15/2019,11,$203.28
O28378,u19700,B7,P470,3/27/2019,9,$104.36
O28379,u34081,B7,P437,11/6/2019,8,$192.15
O28380,u19289,B7,P442,6/20/2019,3,$52.65
O28381,u5424,B7,P432,12/12/2019,6,$103.75
O28382,u486,B7,P432,8/5/2019,8,$138.34
O28383,u28261,B7,P410,9/3/2019,8,$248.50
O28384,u10396,B7,P427,9/19/2019,13,$652.78
O28385,u15343,B7,P471,3/26/2019,2,$96.76
O28386,u23684,B7,P408,11/25/2019,14,$738.21
O28387,u21348,B7,P450,6/9/2019,11,$156.81
O28388,u44995,B7,P405,12/21/2019,13,$285.88
O28389,u37633,B7,P452,10/5/2019,9,$290.34
O28390,u12200,B7,P460,1/15/2019,6,$37.95
O28391,u23743,B7,P433,2/14/2019,5,$152.11
O28392,u16689,B7,P463,6/22/2019,12,$277.36
O28393,u47726,B7,P420,6/21/2019,11,$99.17
O28394,u22291,B7,P432,9/8/2019,3,$51.88
O28395,u33164,B7,P483,3/6/2019,8,$185.83
O28396,u22894,B7,P465,12/16/2019,7,$174.55
O28397,u1784,B7,P464,2/5/2019,13,$106.16
O28398,u24515,B7,P423,12/4/2019,10,$408.42
O28399,u21383,B7,P413,8/16/2019,14,$635.63
O28400,u9230,B7,P418,4/21/2019,14,$228.96
O28401,u10267,B7,P430,10/1/2019,3,$151.55
O28402,u31702,B7,P420,3/27/2019,12,$108.19
O28403,u40470,B7,P446,2/23/2019,3,$21.28
O28404,u29434,B7,P457,6/27/2019,2,$94.20
O28405,u2342,B7,P405,10/30/2019,6,$131.94
O28406,u42482,B7,P460,3/14/2019,5,$31.63
O28407,u35769,B7,P458,2/19/2019,4,$66.05
O28408,u29180,B7,P434,3/1/2019,10,$150.27
O28409,u17050,B7,P438,10/21/2019,14,$379.28
O28410,u30280,B7,P437,7/10/2019,6,$144.11
O28411,u22455,B7,P430,8/20/2019,3,$151.55
O28412,u43117,B7,P477,9/10/2019,15,$172.17
O28413,u27486,B7,P448,10/26/2019,9,$337.52
O28414,u20621,B7,P481,1/24/2019,1,$30.93
O28415,u16123,B7,P451,5/23/2019,3,$158.52
O28416,u1911,B7,P431,6/8/2019,10,$184.80
O28417,u13683,B7,P417,3/13/2019,14,$91.23
O28418,u14100,B7,P415,8/31/2019,9,$288.98
O28419,u5589,B7,P405,4/24/2019,6,$131.94
O28420,u30101,B7,P469,6/29/2019,6,$210.89
O28421,u48380,B7,P473,8/18/2019,4,$36.53
O28422,u28430,B7,P411,5/27/2019,2,$46.07
O28423,u17840,B7,P470,4/16/2019,8,$92.76
O28424,u26165,B7,P445,10/28/2019,12,$282.83
O28425,u47376,B7,P433,4/10/2019,9,$273.80
O28426,u606,B7,P475,11/26/2019,12,$482.40
O28427,u909,B7,P404,10/8/2019,7,$146.35
O28428,u3380,B7,P429,11/12/2019,9,$192.68
O28429,u12838,B7,P468,12/28/2019,3,$83.83
O28430,u9425,B7,P447,12/10/2019,7,$135.26
O28431,u40329,B7,P463,5/14/2019,8,$184.90
O28432,u33753,B7,P445,5/9/2019,3,$70.71
O28433,u13532,B7,P453,10/4/2019,6,$132.48
O28434,u49330,B7,P447,4/17/2019,9,$173.90
O28435,u28801,B7,P438,8/20/2019,13,$352.19
O28436,u27586,B7,P449,1/9/2019,7,$89.86
O28437,u756,B7,P427,7/21/2019,12,$602.57
O28438,u8901,B7,P413,5/23/2019,5,$227.01
O28439,u26682,B7,P479,3/19/2019,12,$246.49
O28440,u48111,B7,P420,5/2/2019,4,$36.06
O28441,u2492,B7,P470,2/17/2019,12,$139.15
O28442,u31129,B7,P460,10/18/2019,1,$6.33
O28443,u33051,B7,P439,10/31/2019,2,$32.72
O28444,u3996,B7,P415,12/31/2019,14,$449.53
O28445,u21198,B7,P446,10/5/2019,7,$49.64
O28446,u8130,B7,P445,10/15/2019,15,$353.54
O28447,u33165,B7,P427,12/28/2019,8,$401.71
O28448,u32529,B7,P435,7/16/2019,3,$99.30
O28449,u32558,B7,P478,4/17/2019,15,$496.72
O28450,u39879,B7,P461,11/2/2019,6,$79.44
O28451,u48410,B7,P477,9/18/2019,11,$126.26
O28452,u32814,B7,P439,6/22/2019,6,$98.15
O28453,u43515,B7,P426,12/27/2019,14,$464.77
O28454,u15167,B7,P443,9/29/2019,1,$44.28
O28455,u39047,B7,P466,6/16/2019,3,$112.25
O28456,u31377,B7,P430,12/10/2019,6,$303.10
O28457,u17935,B7,P409,3/13/2019,15,$654.83
O28458,u3077,B7,P410,6/14/2019,8,$248.50
O28459,u48434,B7,P453,2/14/2019,13,$287.04
O28460,u12300,B7,P451,11/21/2019,12,$634.07
O28461,u17392,B7,P437,3/5/2019,12,$288.22
O28462,u24978,B7,P408,6/8/2019,9,$474.56
O28463,u29769,B7,P406,2/12/2019,1,$15.32
O28464,u20148,B7,P480,10/12/2019,15,$328.93
O28465,u32717,B7,P410,6/10/2019,15,$465.94
O28466,u10290,B7,P425,8/14/2019,13,$271.26
O28467,u12862,B7,P452,8/13/2019,15,$483.90
O28468,u46807,B7,P474,2/25/2019,6,$65.63
O28469,u49187,B7,P483,8/14/2019,15,$348.43
O28470,u24073,B7,P418,6/8/2019,12,$196.25
O28471,u48968,B7,P450,6/2/2019,6,$85.53
O28472,u42637,B7,P440,10/11/2019,7,$63.44
O28473,u44557,B7,P405,12/16/2019,1,$21.99
O28474,u40896,B7,P412,6/21/2019,7,$236.54
O28475,u16283,B7,P430,5/31/2019,3,$151.55
O28476,u48304,B7,P431,6/16/2019,10,$184.80
O28477,u14459,B7,P433,9/28/2019,1,$30.42
O28478,u27345,B7,P483,10/11/2019,1,$23.23
O28479,u27354,B7,P437,2/15/2019,12,$288.22
O28480,u26079,B7,P449,10/8/2019,2,$25.68
O28481,u4151,B7,P410,5/5/2019,12,$372.75
O28482,u35072,B7,P419,5/7/2019,5,$65.21
O28483,u2357,B7,P451,10/19/2019,4,$211.36
O28484,u28460,B7,P424,1/20/2019,11,$584.91
O28485,u49066,B7,P421,11/17/2019,7,$70.75
O28486,u47314,B7,P431,11/7/2019,6,$110.88
O28487,u8960,B7,P420,4/5/2019,12,$108.19
O28488,u27561,B7,P466,2/18/2019,10,$374.18
O28489,u39165,B7,P424,6/19/2019,6,$319.04
O28490,u14465,B7,P410,12/23/2019,8,$248.50
O28491,u20337,B7,P449,1/6/2019,6,$77.03
O28492,u40845,B7,P448,1/1/2019,13,$487.53
O28493,u23710,B7,P441,6/13/2019,8,$218.89
O28494,u8461,B7,P426,12/23/2019,5,$165.99
O28495,u7758,B7,P412,4/8/2019,14,$473.09
O28496,u27540,B7,P426,9/12/2019,8,$265.58
O28497,u13745,B7,P431,5/10/2019,13,$240.24
O28498,u21490,B7,P414,4/3/2019,5,$111.85
O28499,u13167,B7,P426,12/3/2019,13,$431.57
O28500,u45329,B7,P444,3/19/2019,4,$164.16
O28501,u19313,B7,P440,2/7/2019,14,$126.87
O28502,u31857,B7,P476,10/19/2019,7,$285.17
O28503,u40166,B7,P439,4/21/2019,15,$245.38
O28504,u48762,B7,P437,1/14/2019,3,$72.06
O28505,u27233,B7,P431,7/20/2019,7,$129.36
O28506,u8710,B7,P424,5/1/2019,1,$53.17
O28507,u8891,B7,P442,12/8/2019,6,$105.30
O28508,u29249,B7,P483,5/1/2019,7,$162.60
O28509,u33115,B7,P471,8/26/2019,8,$387.03
O28510,u27774,B7,P435,11/6/2019,11,$364.10
O28511,u41436,B7,P438,10/3/2019,12,$325.10
O28512,u41444,B7,P473,5/24/2019,3,$27.40
O28513,u38238,B7,P440,5/13/2019,7,$63.44
O28514,u22235,B7,P413,1/22/2019,3,$136.21
O28515,u29651,B7,P452,1/2/2019,10,$322.60
O28516,u32411,B7,P433,3/30/2019,11,$334.65
O28517,u7867,B7,P417,11/8/2019,7,$45.62
O28518,u46486,B7,P437,11/26/2019,1,$24.02
O28519,u36446,B7,P452,6/9/2019,10,$322.60
O28520,u37990,B7,P472,7/23/2019,15,$509.05
O28521,u12674,B7,P470,10/25/2019,6,$69.57
O28522,u35586,B7,P424,12/16/2019,4,$212.70
O28523,u45025,B7,P437,8/31/2019,1,$24.02
O28524,u35498,B7,P465,4/19/2019,12,$299.23
O28525,u39004,B7,P478,6/10/2019,9,$298.03
O28526,u49937,B7,P414,12/20/2019,12,$268.45
O28527,u47897,B7,P472,1/29/2019,11,$373.30
O28528,u43102,B7,P417,6/23/2019,9,$58.65
O28529,u6918,B7,P415,2/9/2019,11,$353.20
O28530,u2979,B7,P434,4/7/2019,9,$135.24
O28531,u8954,B7,P443,6/9/2019,6,$265.68
O28532,u33954,B7,P426,6/30/2019,2,$66.40
O28533,u27187,B7,P458,11/26/2019,5,$82.56
O28534,u29488,B7,P440,1/14/2019,9,$81.56
O28535,u37416,B7,P417,12/28/2019,6,$39.10
O28536,u37587,B7,P462,6/3/2019,8,$135.67
O28537,u9699,B7,P449,12/12/2019,15,$192.57
O28538,u13453,B7,P471,9/28/2019,7,$338.65
O28539,u32035,B7,P446,1/24/2019,4,$28.37
O28540,u31914,B7,P425,3/26/2019,3,$62.60
O28541,u6090,B7,P450,11/26/2019,3,$42.77
O28542,u7432,B7,P432,12/24/2019,2,$34.58
O28543,u37592,B7,P435,1/30/2019,9,$297.90
O28544,u36680,B7,P408,1/3/2019,4,$210.92
O28545,u28879,B7,P450,1/30/2019,13,$185.33
O28546,u39816,B7,P463,4/14/2019,2,$46.23
O28547,u3414,B7,P425,5/22/2019,14,$292.13
O28548,u3255,B7,P472,5/19/2019,2,$67.87
O28549,u37813,B7,P419,5/29/2019,5,$65.21
O28550,u22465,B7,P427,2/24/2019,8,$401.71
O28551,u45427,B7,P467,8/7/2019,4,$94.73
O28552,u6209,B7,P460,5/11/2019,1,$6.33
O28553,u21729,B7,P468,10/28/2019,11,$307.39
O28554,u38827,B7,P446,7/6/2019,8,$56.73
O28555,u39059,B7,P442,11/15/2019,14,$245.70
O28556,u29333,B7,P445,10/6/2019,14,$329.97
O28557,u30815,B7,P457,10/27/2019,2,$94.20
O28558,u11827,B7,P415,8/12/2019,5,$160.55
O28559,u10238,B7,P477,3/30/2019,13,$149.22
O28560,u2422,B7,P463,3/14/2019,8,$184.90
O28561,u29853,B7,P469,6/24/2019,11,$386.64
O28562,u21581,B7,P479,11/23/2019,7,$143.79
O28563,u45656,B7,P425,1/14/2019,7,$146.06
O28564,u35477,B7,P481,4/29/2019,5,$154.66
O28565,u47738,B7,P442,10/7/2019,11,$193.05
O28566,u15284,B7,P419,1/30/2019,4,$52.17
O28567,u11493,B7,P437,7/23/2019,15,$360.28
O28568,u13791,B7,P464,10/1/2019,12,$97.99
O28569,u42388,B7,P448,11/28/2019,8,$300.02
O28570,u25522,B7,P439,2/5/2019,5,$81.79
O28571,u1893,B7,P460,5/1/2019,8,$50.60
O28572,u10809,B7,P475,7/15/2019,1,$40.20
O28573,u33011,B7,P439,4/16/2019,12,$196.31
O28574,u38668,B7,P478,11/29/2019,10,$331.15
O28575,u34599,B7,P449,9/23/2019,14,$179.73
O28576,u45621,B7,P468,8/8/2019,15,$419.16
O28577,u23608,B7,P463,9/5/2019,13,$300.47
O28578,u32053,B7,P461,7/18/2019,6,$79.44
O28579,u21385,B7,P437,3/16/2019,11,$264.21
O28580,u8471,B7,P438,11/12/2019,13,$352.19
O28581,u2614,B7,P457,8/16/2019,14,$659.42
O28582,u27156,B7,P478,10/29/2019,15,$496.72
O28583,u15162,B7,P459,3/8/2019,8,$412.46
O28584,u778,B7,P447,1/9/2019,1,$19.32
O28585,u3568,B7,P458,6/22/2019,1,$16.51
O28586,u36165,B7,P481,6/25/2019,6,$185.59
O28587,u24006,B7,P469,5/31/2019,6,$210.89
O28588,u35809,B7,P421,4/26/2019,7,$70.75
O28589,u887,B7,P441,10/10/2019,2,$54.72
O28590,u10994,B7,P481,2/27/2019,8,$247.46
O28591,u34699,B7,P475,8/31/2019,8,$321.60
O28592,u22359,B7,P433,5/6/2019,6,$182.54
O28593,u42923,B7,P481,10/19/2019,12,$371.19
O28594,u37044,B7,P462,12/15/2019,1,$16.96
O28595,u4873,B7,P404,10/24/2019,2,$41.81
O28596,u6606,B7,P437,5/27/2019,6,$144.11
O28597,u41768,B7,P464,8/3/2019,13,$106.16
O28598,u48850,B7,P480,10/7/2019,8,$175.43
O28599,u13336,B7,P441,8/19/2019,3,$82.09
O28600,u26619,B7,P418,5/6/2019,1,$16.35
O28601,u45552,B7,P429,2/4/2019,1,$21.41
O28602,u31102,B7,P465,7/8/2019,12,$299.23
O28603,u2753,B7,P444,3/3/2019,11,$451.44
O28604,u39921,B7,P415,1/6/2019,4,$128.44
O28605,u14334,B7,P421,1/27/2019,4,$40.43
O28606,u6499,B7,P466,1/4/2019,5,$187.09
O28607,u7490,B7,P424,2/27/2019,13,$691.26
O28608,u16992,B7,P418,11/13/2019,5,$81.77
O28609,u5122,B7,P430,10/17/2019,9,$454.65
O28610,u1365,B7,P417,8/4/2019,9,$58.65
O28611,u32142,B7,P438,9/28/2019,1,$27.09
O28612,u2605,B7,P422,2/5/2019,2,$86.39
O28613,u45043,B7,P419,2/2/2019,8,$104.34
O28614,u21039,B7,P460,5/1/2019,11,$69.58
O28615,u33032,B7,P454,9/22/2019,1,$26.05
O28616,u32503,B7,P404,1/10/2019,5,$104.53
O28617,u34221,B7,P405,12/21/2019,1,$21.99
O28618,u9682,B7,P447,10/2/2019,9,$173.90
O28619,u5778,B7,P453,9/8/2019,13,$287.04
O28620,u5073,B7,P409,1/27/2019,9,$392.90
O28621,u21547,B7,P429,9/22/2019,8,$171.27
O28622,u13317,B7,P409,5/12/2019,8,$349.24
O28623,u46963,B7,P471,7/15/2019,14,$677.30
O28624,u46406,B7,P463,9/15/2019,2,$46.23
O28625,u37195,B7,P434,8/4/2019,12,$180.32
O28626,u10680,B7,P430,6/11/2019,14,$707.24
O28627,u36843,B7,P413,7/9/2019,11,$499.42
O28628,u22391,B7,P408,5/25/2019,9,$474.56
O28629,u45460,B7,P416,12/10/2019,10,$86.81
O28630,u23781,B7,P454,8/25/2019,15,$390.79
O28631,u33088,B7,P404,4/6/2019,11,$229.97
O28632,u43370,B7,P476,4/14/2019,7,$285.17
O28633,u324,B7,P421,7/9/2019,5,$50.54
O28634,u18928,B7,P412,10/21/2019,8,$270.34
O28635,u22615,B7,P459,3/3/2019,10,$515.58
O28636,u25257,B7,P413,10/5/2019,2,$90.80
O28637,u43974,B7,P442,5/2/2019,1,$17.55
O28638,u9440,B7,P440,5/15/2019,14,$126.87
O28639,u49705,B7,P479,5/10/2019,1,$20.54
O28640,u16021,B7,P430,10/4/2019,9,$454.65
O28641,u35469,B7,P431,10/17/2019,11,$203.28
O28642,u23242,B7,P470,8/27/2019,6,$69.57
O28643,u23825,B7,P439,5/26/2019,6,$98.15
O28644,u17942,B7,P477,9/21/2019,8,$91.83
O28645,u32693,B7,P476,1/23/2019,14,$570.35
O28646,u2128,B7,P438,8/19/2019,1,$27.09
O28647,u9821,B7,P455,4/28/2019,13,$625.87
O28648,u34171,B7,P447,9/6/2019,15,$289.84
O28649,u25818,B7,P434,10/22/2019,15,$225.40
O28650,u4586,B7,P424,11/3/2019,3,$159.52
O28651,u16482,B7,P463,8/12/2019,2,$46.23
O28652,u42760,B7,P477,11/16/2019,10,$114.78
O28653,u34579,B7,P479,4/25/2019,13,$267.03
O28654,u40776,B7,P462,3/29/2019,7,$118.71
O28655,u26895,B7,P482,8/15/2019,4,$211.61
O28656,u2555,B7,P415,8/7/2019,3,$96.33
O28657,u34870,B7,P420,6/7/2019,2,$18.03
O28658,u26508,B7,P469,6/15/2019,3,$105.45
O28659,u5411,B7,P474,4/16/2019,11,$120.31
O28660,u23146,B7,P452,10/15/2019,15,$483.90
O28661,u22377,B7,P472,11/14/2019,9,$305.43
O28662,u2873,B7,P473,1/12/2019,12,$109.59
O28663,u21621,B7,P413,1/15/2019,3,$136.21
O28664,u35383,B7,P414,11/26/2019,9,$201.33
O28665,u2284,B7,P446,3/28/2019,8,$56.73
O28666,u29559,B7,P482,8/20/2019,1,$52.90
O28667,u1278,B7,P439,8/12/2019,6,$98.15
O28668,u29901,B7,P423,4/27/2019,6,$245.05
O28669,u14429,B7,P465,7/30/2019,13,$324.17
O28670,u22830,B7,P405,3/3/2019,12,$263.89
O28671,u47756,B7,P454,10/3/2019,5,$130.26
O28672,u38549,B7,P429,4/19/2019,10,$214.08
O28673,u12738,B7,P420,4/6/2019,2,$18.03
O28674,u23641,B7,P459,12/19/2019,11,$567.14
O28675,u25354,B7,P480,1/13/2019,4,$87.71
O28676,u17678,B7,P482,1/28/2019,4,$211.61
O28677,u16224,B7,P469,11/14/2019,9,$316.34
O28678,u47424,B7,P473,12/12/2019,12,$109.59
O28679,u7500,B7,P422,5/24/2019,14,$604.76
O28680,u2792,B7,P419,4/9/2019,14,$182.59
O28681,u36407,B7,P437,1/30/2019,6,$144.11
O28682,u34726,B7,P437,9/13/2019,3,$72.06
O28683,u18764,B7,P448,10/10/2019,10,$375.02
O28684,u41285,B7,P440,1/30/2019,5,$45.31
O28685,u12601,B7,P448,8/15/2019,8,$300.02
O28686,u41029,B7,P425,1/15/2019,4,$83.47
O28687,u39444,B7,P463,10/24/2019,11,$254.24
O28688,u23650,B7,P404,4/10/2019,5,$104.53
O28689,u2223,B7,P439,2/7/2019,7,$114.51
O28690,u24894,B7,P481,4/20/2019,9,$278.39
O28691,u45501,B7,P455,8/3/2019,1,$48.14
O28692,u23870,B7,P404,12/13/2019,7,$146.35
O28693,u27966,B7,P460,11/28/2019,1,$6.33
O28694,u15821,B7,P419,4/10/2019,6,$78.25
O28695,u24577,B7,P457,6/15/2019,7,$329.71
O28696,u26522,B7,P464,7/13/2019,2,$16.33
O28697,u27527,B7,P412,4/14/2019,15,$506.88
O28698,u17139,B7,P414,1/6/2019,2,$44.74
O28699,u40945,B7,P469,3/28/2019,13,$456.93
O28700,u11554,B7,P406,2/11/2019,9,$137.90
O28701,u34409,B7,P483,7/28/2019,3,$69.69
O28702,u24667,B7,P474,4/13/2019,7,$76.56
O28703,u18383,B7,P438,6/1/2019,8,$216.73
O28704,u37645,B7,P435,8/23/2019,4,$132.40
O28705,u40249,B7,P474,10/5/2019,2,$21.88
O28706,u18876,B7,P455,7/9/2019,14,$674.02
O28707,u20148,B7,P444,7/10/2019,7,$287.28
O28708,u11598,B7,P432,11/29/2019,1,$17.29
O28709,u117,B7,P455,8/3/2019,8,$385.15
O28710,u16871,B7,P432,8/26/2019,15,$259.38
O28711,u29513,B7,P420,8/27/2019,7,$63.11
O28712,u4331,B7,P451,6/2/2019,3,$158.52
O28713,u42266,B7,P420,1/27/2019,13,$117.20
O28714,u610,B7,P421,10/25/2019,13,$131.40
O28715,u22653,B7,P404,10/25/2019,10,$209.06
O28716,u23651,B7,P451,8/3/2019,9,$475.56
O28717,u32946,B7,P476,8/18/2019,4,$162.96
O28718,u19494,B7,P443,6/21/2019,8,$354.24
O28719,u28053,B7,P476,12/10/2019,4,$162.96
O28720,u30259,B7,P463,8/13/2019,13,$300.47
O28721,u25043,B7,P449,12/14/2019,3,$38.51
O28722,u48699,B7,P450,11/28/2019,1,$14.26
O28723,u33087,B7,P417,6/3/2019,12,$78.20
O28724,u36174,B7,P456,7/3/2019,9,$334.95
O28725,u36555,B7,P445,5/21/2019,3,$70.71
O28726,u19430,B7,P422,4/26/2019,1,$43.20
O28727,u28895,B7,P463,7/4/2019,4,$92.45
O28728,u4160,B7,P479,6/28/2019,7,$143.79
O28729,u11219,B7,P439,11/16/2019,13,$212.67
O28730,u23670,B7,P457,12/26/2019,3,$141.30
O28731,u29311,B7,P443,4/3/2019,15,$664.20
O28732,u22591,B7,P417,1/30/2019,2,$13.03
O28733,u8960,B7,P409,6/16/2019,10,$436.56
O28734,u33934,B7,P478,2/13/2019,1,$33.11
O28735,u8212,B7,P440,6/12/2019,2,$18.12
O28736,u12711,B7,P433,5/21/2019,12,$365.07
O28737,u8244,B7,P414,11/1/2019,5,$111.85
O28738,u18013,B7,P446,2/1/2019,6,$42.55
O28739,u22353,B7,P459,8/13/2019,13,$670.25
O28740,u34247,B7,P425,5/10/2019,5,$104.33
O28741,u25925,B7,P462,12/6/2019,15,$254.38
O28742,u19808,B7,P462,6/17/2019,11,$186.54
O28743,u23555,B7,P477,5/10/2019,1,$11.48
O28744,u40944,B7,P418,9/18/2019,4,$65.42
O28745,u22720,B7,P480,1/16/2019,4,$87.71
O28746,u19924,B7,P449,7/8/2019,13,$166.89
O28747,u14910,B7,P480,2/1/2019,5,$109.64
O28748,u49741,B7,P408,2/8/2019,5,$263.65
O28749,u14034,B7,P449,12/20/2019,10,$128.38
O28750,u33929,B7,P438,3/9/2019,14,$379.28
O28751,u20571,B7,P417,10/25/2019,9,$58.65
O28752,u26024,B7,P463,1/25/2019,9,$208.02
O28753,u46571,B7,P444,7/15/2019,2,$82.08
O28754,u1918,B7,P413,6/16/2019,15,$681.03
O28755,u17663,B7,P423,10/19/2019,9,$367.58
O28756,u2706,B7,P470,11/21/2019,13,$150.74
O28757,u30861,B7,P458,12/15/2019,13,$214.66
O28758,u20315,B7,P427,6/30/2019,5,$251.07
O28759,u21848,B7,P448,7/31/2019,1,$37.50
O28760,u42673,B7,P406,5/8/2019,3,$45.97
O28761,u38672,B7,P475,11/7/2019,5,$201.00
O28762,u15776,B7,P449,7/24/2019,13,$166.89
O28763,u25164,B7,P455,8/15/2019,8,$385.15
O28764,u22604,B7,P460,8/1/2019,13,$82.23
O28765,u32097,B7,P472,1/31/2019,13,$441.17
O28766,u11432,B7,P472,10/7/2019,8,$271.49
O28767,u5912,B7,P474,9/5/2019,15,$164.06
O28768,u11098,B7,P431,2/14/2019,5,$92.40
O28769,u38073,B7,P409,4/9/2019,5,$218.28
O28770,u37761,B7,P438,6/22/2019,4,$108.37
O28771,u15554,B7,P445,1/2/2019,14,$329.97
O28772,u35603,B7,P424,2/20/2019,9,$478.56
O28773,u18029,B7,P423,6/6/2019,11,$449.26
O28774,u43930,B7,P441,10/31/2019,7,$191.53
O28775,u46860,B7,P457,10/16/2019,6,$282.61
O28776,u30720,B11,P42,7/30/2019,3,$784.47
O28777,u7454,B11,P42,4/28/2019,7,"$1,830.43"
O28778,u20548,B11,P40,7/21/2019,15,"$3,504.75"
O28779,u873,B11,P42,7/14/2019,1,$261.49
O28780,u35118,B11,P41,9/7/2019,11,"$2,758.71"
O28781,u14252,B11,P41,11/12/2019,3,$752.38
O28782,u1511,B11,P40,7/9/2019,8,"$1,869.20"
O28783,u47653,B11,P42,7/13/2019,11,"$2,876.38"
O28784,u5533,B11,P42,10/29/2019,11,"$2,876.38"
O28785,u17939,B11,P42,6/28/2019,12,"$3,137.87"
O28786,u20821,B11,P41,4/4/2019,12,"$3,009.50"
O28787,u17212,B11,P41,6/8/2019,14,"$3,511.09"
O28788,u44071,B11,P41,3/27/2019,1,$250.79
O28789,u3990,B11,P40,5/17/2019,11,"$2,570.15"
O28790,u10111,B11,P40,7/27/2019,14,"$3,271.10"
O28791,u12575,B11,P41,7/19/2019,8,"$2,006.34"
O28792,u39418,B11,P41,6/1/2019,6,"$1,504.75"
O28793,u48898,B11,P40,5/8/2019,15,"$3,504.75"
O28794,u33973,B11,P40,12/7/2019,9,"$2,102.85"
O28795,u6476,B11,P40,7/26/2019,9,"$2,102.85"
O28796,u3454,B11,P41,7/25/2019,15,"$3,761.88"
O28797,u41923,B11,P40,8/14/2019,6,"$1,401.90"
O28798,u23108,B11,P42,4/20/2019,3,$784.47
O28799,u16855,B11,P41,8/11/2019,6,"$1,504.75"
O28800,u42218,B11,P41,4/3/2019,10,"$2,507.92"
O28801,u38886,B11,P40,8/4/2019,4,$934.60
